Id,Class
21342,548
21343,583
21344,535
21345,801
21346,380
21347,409
21348,176
21349,803
21350,302
21351,566
21352,690
21353,659
21354,803
21355,573
21356,923
21357,277
21358,535
21359,190
21360,742
21361,417
21362,860
21363,330
21364,915
21365,978
21366,867
21367,816
21368,870
21369,583
21370,420
21371,874
21372,949
21373,360
21374,478
21375,129
21376,563
21377,734
21378,816
21379,293
21380,523
21381,501
21382,889
21383,657
21384,680
21385,917
21386,659
21387,698
21388,690
21389,681
21390,34
21391,829
21392,549
21393,578
21394,600
21395,690
21396,870
21397,468
21398,577
21399,503
21400,873
21401,747
21402,538
21403,578
21404,774
21405,816
21406,682
21407,468
21408,889
21409,756
21410,940
21411,500
21412,89
21413,928
21414,885
21415,804
21416,803
21417,756
21418,974
21419,261
21420,826
21421,867
21422,983
21423,690
21424,917
21425,490
21426,946
21427,970
21428,551
21429,420
21430,550
21431,746
21432,690
21433,421
21434,653
21435,833
21436,234
21437,651
21438,830
21439,608
21440,774
21441,219
21442,226
21443,302
21444,656
21445,359
21446,400
21447,52
21448,126
21449,68
21450,190
21451,731
21452,370
21453,904
21454,27
21455,816
21456,803
21457,609
21458,319
21459,755
21460,561
21461,656
21462,308
21463,509
21464,592
21465,997
21466,510
21467,443
21468,726
21469,409
21470,79
21471,944
21472,384
21473,815
21474,678
21475,678
21476,962
21477,734
21478,413
21479,534
21480,468
21481,695
21482,83
21483,944
21484,755
21485,329
21486,327
21487,917
21488,409
21489,798
21490,316
21491,387
21492,232
21493,731
21494,575
21495,798
21496,943
21497,656
21498,578
21499,921
21500,352
21501,858
21502,120
21503,490
21504,639
21505,580
21506,990
21507,468
21508,86
21509,563
21510,707
21511,48
21512,803
21513,824
21514,713
21515,548
21516,638
21517,755
21518,867
21519,568
21520,175
21521,544
21522,443
21523,27
21524,381
21525,874
21526,690
21527,605
21528,609
21529,554
21530,814
21531,443
21532,71
21533,958
21534,792
21535,678
21536,841
21537,901
21538,980
21539,954
21540,715
21541,926
21542,843
21543,42
21544,527
21545,164
21546,821
21547,551
21548,554
21549,862
21550,897
21551,355
21552,561
21553,3
21554,308
21555,469
21556,921
21557,351
21558,993
21559,606
21560,201
21561,10
21562,316
21563,756
21564,677
21565,319
21566,780
21567,690
21568,355
21569,147
21570,844
21571,609
21572,391
21573,232
21574,532
21575,443
21576,947
21577,678
21578,755
21579,656
21580,34
21581,291
21582,319
21583,916
21584,952
21585,549
21586,730
21587,647
21588,702
21589,921
21590,649
21591,560
21592,273
21593,897
21594,554
21595,602
21596,578
21597,733
21598,636
21599,383
21600,646
21601,758
21602,443
21603,997
21604,468
21605,971
21606,592
21607,898
21608,337
21609,740
21610,681
21611,549
21612,668
21613,447
21614,904
21615,51
21616,548
21617,816
21618,780
21619,678
21620,712
21621,979
21622,544
21623,678
21624,814
21625,967
21626,578
21627,698
21628,601
21629,432
21630,667
21631,725
21632,749
21633,851
21634,581
21635,369
21636,546
21637,725
21638,903
21639,702
21640,232
21641,725
21642,898
21643,296
21644,949
21645,814
21646,553
21647,827
21648,558
21649,663
21650,543
21651,904
21652,342
21653,765
21654,774
21655,234
21656,797
21657,512
21658,659
21659,181
21660,949
21661,535
21662,234
21663,967
21664,274
21665,733
21666,701
21667,904
21668,261
21669,255
21670,875
21671,527
21672,468
21673,219
21674,758
21675,729
21676,442
21677,659
21678,972
21679,232
21680,581
21681,756
21682,430
21683,774
21684,828
21685,337
21686,601
21687,695
21688,456
21689,392
21690,789
21691,472
21692,232
21693,999
21694,235
21695,381
21696,567
21697,34
21698,554
21699,603
21700,410
21701,392
21702,638
21703,528
21704,803
21705,859
21706,840
21707,879
21708,917
21709,616
21710,659
21711,232
21712,867
21713,917
21714,574
21715,548
21716,984
21717,397
21718,816
21719,659
21720,756
21721,870
21722,59
21723,632
21724,707
21725,548
21726,232
21727,722
21728,631
21729,509
21730,766
21731,592
21732,756
21733,917
21734,769
21735,903
21736,522
21737,241
21738,832
21739,549
21740,689
21741,46
21742,420
21743,330
21744,413
21745,774
21746,917
21747,13
21748,653
21749,146
21750,548
21751,333
21752,248
21753,698
21754,770
21755,660
21756,843
21757,409
21758,515
21759,554
21760,770
21761,656
21762,370
21763,905
21764,755
21765,931
21766,615
21767,967
21768,834
21769,626
21770,87
21771,599
21772,803
21773,874
21774,690
21775,832
21776,380
21777,983
21778,947
21779,513
21780,8
21781,757
21782,651
21783,327
21784,867
21785,679
21786,394
21787,780
21788,562
21789,221
21790,879
21791,501
21792,899
21793,681
21794,688
21795,912
21796,905
21797,917
21798,783
21799,578
21800,556
21801,497
21802,330
21803,816
21804,593
21805,656
21806,804
21807,270
21808,495
21809,832
21810,406
21811,849
21812,446
21813,546
21814,830
21815,531
21816,535
21817,381
21818,575
21819,425
21820,686
21821,695
21822,760
21823,499
21824,889
21825,804
21826,27
21827,591
21828,79
21829,972
21830,619
21831,639
21832,193
21833,814
21834,243
21835,780
21836,582
21837,223
21838,392
21839,756
21840,299
21841,798
21842,381
21843,605
21844,980
21845,958
21846,781
21847,224
21848,865
21849,780
21850,608
21851,656
21852,443
21853,485
21854,717
21855,867
21856,874
21857,195
21858,873
21859,756
21860,656
21861,25
21862,925
21863,403
21864,629
21865,914
21866,656
21867,865
21868,546
21869,519
21870,986
21871,546
21872,983
21873,599
21874,607
21875,906
21876,822
21877,836
21878,75
21879,681
21880,799
21881,581
21882,34
21883,561
21884,648
21885,632
21886,449
21887,803
21888,628
21889,639
21890,900
21891,644
21892,351
21893,870
21894,344
21895,319
21896,678
21897,984
21898,78
21899,633
21900,777
21901,992
21902,656
21903,403
21904,463
21905,686
21906,481
21907,571
21908,338
21909,217
21910,318
21911,656
21912,532
21913,937
21914,522
21915,646
21916,716
21917,445
21918,667
21919,4
21920,27
21921,792
21922,40
21923,899
21924,792
21925,990
21926,792
21927,690
21928,725
21929,237
21930,268
21931,163
21932,984
21933,735
21934,83
21935,814
21936,566
21937,628
21938,355
21939,612
21940,848
21941,11
21942,632
21943,501
21944,762
21945,803
21946,924
21947,659
21948,705
21949,635
21950,549
21951,595
21952,456
21953,912
21954,216
21955,443
21956,755
21957,551
21958,27
21959,581
21960,816
21961,605
21962,874
21963,581
21964,522
21965,107
21966,380
21967,883
21968,234
21969,806
21970,899
21971,829
21972,755
21973,912
21974,935
21975,828
21976,811
21977,1000
21978,443
21979,236
21980,612
21981,949
21982,52
21983,949
21984,917
21985,978
21986,543
21987,755
21988,659
21989,584
21990,753
21991,26
21992,892
21993,638
21994,591
21995,468
21996,522
21997,409
21998,633
21999,978
22000,605
22001,904
22002,355
22003,47
22004,83
22005,756
22006,403
22007,983
22008,409
22009,946
22010,642
22011,668
22012,978
22013,852
22014,769
22015,27
22016,232
22017,397
22018,725
22019,232
22020,330
22021,52
22022,584
22023,573
22024,581
22025,413
22026,234
22027,834
22028,519
22029,75
22030,592
22031,68
22032,331
22033,891
22034,781
22035,108
22036,232
22037,801
22038,681
22039,548
22040,777
22041,597
22042,605
22043,750
22044,827
22045,523
22046,978
22047,52
22048,468
22049,605
22050,678
22051,816
22052,337
22053,34
22054,152
22055,322
22056,380
22057,273
22058,145
22059,949
22060,867
22061,678
22062,949
22063,879
22064,381
22065,632
22066,538
22067,578
22068,659
22069,27
22070,27
22071,573
22072,3
22073,457
22074,636
22075,549
22076,978
22077,830
22078,775
22079,44
22080,217
22081,234
22082,641
22083,345
22084,821
22085,769
22086,912
22087,398
22088,725
22089,185
22090,756
22091,780
22092,551
22093,458
22094,799
22095,830
22096,992
22097,755
22098,535
22099,532
22100,501
22101,693
22102,519
22103,777
22104,302
22105,758
22106,266
22107,437
22108,638
22109,684
22110,744
22111,816
22112,519
22113,523
22114,248
22115,610
22116,877
22117,909
22118,874
22119,75
22120,408
22121,228
22122,903
22123,811
22124,813
22125,302
22126,513
22127,983
22128,879
22129,903
22130,405
22131,175
22132,740
22133,464
22134,592
22135,670
22136,628
22137,353
22138,351
22139,534
22140,129
22141,639
22142,696
22143,903
22144,690
22145,651
22146,688
22147,468
22148,468
22149,384
22150,35
22151,879
22152,632
22153,566
22154,199
22155,122
22156,609
22157,963
22158,584
22159,554
22160,733
22161,912
22162,497
22163,803
22164,713
22165,461
22166,799
22167,656
22168,934
22169,562
22170,688
22171,571
22172,700
22173,578
22174,154
22175,52
22176,925
22177,508
22178,490
22179,933
22180,270
22181,251
22182,308
22183,433
22184,788
22185,868
22186,684
22187,781
22188,874
22189,523
22190,692
22191,559
22192,676
22193,91
22194,770
22195,591
22196,809
22197,445
22198,555
22199,814
22200,268
22201,254
22202,523
22203,770
22204,34
22205,52
22206,601
22207,928
22208,331
22209,879
22210,883
22211,580
22212,480
22213,891
22214,780
22215,546
22216,443
22217,381
22218,496
22219,543
22220,302
22221,300
22222,874
22223,816
22224,705
22225,397
22226,972
22227,510
22228,949
22229,873
22230,107
22231,832
22232,195
22233,310
22234,821
22235,964
22236,558
22237,502
22238,475
22239,497
22240,632
22241,578
22242,381
22243,70
22244,175
22245,330
22246,535
22247,917
22248,632
22249,546
22250,659
22251,685
22252,684
22253,380
22254,642
22255,917
22256,671
22257,765
22258,849
22259,584
22260,948
22261,659
22262,772
22263,750
22264,882
22265,834
22266,725
22267,248
22268,769
22269,192
22270,861
22271,769
22272,413
22273,599
22274,110
22275,218
22276,927
22277,574
22278,749
22279,870
22280,786
22281,855
22282,248
22283,515
22284,836
22285,330
22286,546
22287,794
22288,8
22289,440
22290,217
22291,804
22292,904
22293,720
22294,584
22295,870
22296,961
22297,325
22298,355
22299,513
22300,690
22301,780
22302,756
22303,789
22304,659
22305,79
22306,355
22307,403
22308,955
22309,490
22310,903
22311,690
22312,468
22313,442
22314,769
22315,690
22316,351
22317,843
22318,905
22319,1
22320,770
22321,673
22322,502
22323,694
22324,355
22325,584
22326,756
22327,46
22328,269
22329,984
22330,919
22331,120
22332,426
22333,217
22334,546
22335,632
22336,120
22337,585
22338,651
22339,554
22340,938
22341,780
22342,967
22343,515
22344,780
22345,659
22346,731
22347,943
22348,780
22349,389
22350,681
22351,566
22352,591
22353,792
22354,554
22355,274
22356,330
22357,504
22358,566
22359,901
22360,446
22361,541
22362,762
22363,443
22364,636
22365,409
22366,647
22367,443
22368,581
22369,677
22370,863
22371,755
22372,952
22373,88
22374,327
22375,790
22376,747
22377,107
22378,651
22379,232
22380,566
22381,833
22382,164
22383,890
22384,591
22385,330
22386,816
22387,561
22388,794
22389,204
22390,755
22391,745
22392,841
22393,444
22394,747
22395,398
22396,902
22397,796
22398,769
22399,633
22400,535
22401,42
22402,799
22403,1000
22404,631
22405,609
22406,728
22407,1
22408,567
22409,879
22410,725
22411,725
22412,774
22413,891
22414,304
22415,220
22416,659
22417,867
22418,677
22419,769
22420,912
22421,948
22422,656
22423,765
22424,784
22425,515
22426,734
22427,865
22428,999
22429,661
22430,655
22431,350
22432,906
22433,441
22434,867
22435,921
22436,270
22437,897
22438,40
22439,756
22440,948
22441,690
22442,682
22443,794
22444,275
22445,792
22446,690
22447,486
22448,840
22449,27
22450,646
22451,803
22452,829
22453,523
22454,34
22455,997
22456,731
22457,84
22458,456
22459,226
22460,858
22461,730
22462,592
22463,901
22464,647
22465,319
22466,755
22467,409
22468,913
22469,535
22470,693
22471,800
22472,794
22473,997
22474,651
22475,903
22476,794
22477,190
22478,56
22479,380
22480,475
22481,302
22482,566
22483,454
22484,978
22485,753
22486,656
22487,879
22488,405
22489,632
22490,325
22491,676
22492,901
22493,380
22494,754
22495,917
22496,733
22497,314
22498,721
22499,984
22500,716
22501,873
22502,578
22503,930
22504,814
22505,546
22506,999
22507,695
22508,234
22509,733
22510,601
22511,682
22512,387
22513,318
22514,584
22515,766
22516,654
22517,571
22518,409
22519,592
22520,443
22521,750
22522,391
22523,816
22524,659
22525,411
22526,749
22527,780
22528,296
22529,695
22530,578
22531,803
22532,991
22533,964
22534,73
22535,690
22536,267
22537,513
22538,867
22539,581
22540,355
22541,830
22542,584
22543,978
22544,756
22545,912
22546,413
22547,661
22548,822
22549,642
22550,780
22551,991
22552,657
22553,769
22554,816
22555,468
22556,937
22557,776
22558,543
22559,609
22560,513
22561,633
22562,445
22563,583
22564,766
22565,454
22566,799
22567,330
22568,780
22569,175
22570,443
22571,924
22572,922
22573,903
22574,409
22575,270
22576,734
22577,647
22578,803
22579,725
22580,756
22581,859
22582,251
22583,453
22584,632
22585,501
22586,814
22587,734
22588,890
22589,550
22590,46
22591,553
22592,921
22593,940
22594,903
22595,263
22596,452
22597,879
22598,725
22599,917
22600,600
22601,879
22602,677
22603,655
22604,917
22605,642
22606,870
22607,725
22608,830
22609,842
22610,656
22611,409
22612,156
22613,659
22614,573
22615,690
22616,397
22617,904
22618,13
22619,497
22620,571
22621,437
22622,413
22623,546
22624,656
22625,917
22626,663
22627,844
22628,631
22629,543
22630,984
22631,629
22632,633
22633,481
22634,291
22635,612
22636,381
22637,578
22638,841
22639,397
22640,380
22641,91
22642,949
22643,755
22644,903
22645,765
22646,792
22647,792
22648,468
22649,678
22650,601
22651,943
22652,867
22653,949
22654,903
22655,554
22656,681
22657,52
22658,917
22659,966
22660,725
22661,733
22662,464
22663,546
22664,756
22665,176
22666,814
22667,656
22668,581
22669,991
22670,519
22671,676
22672,903
22673,463
22674,1
22675,966
22676,549
22677,334
22678,870
22679,167
22680,683
22681,949
22682,558
22683,690
22684,164
22685,413
22686,833
22687,766
22688,659
22689,938
22690,584
22691,750
22692,468
22693,521
22694,835
22695,898
22696,949
22697,919
22698,769
22699,685
22700,938
22701,225
22702,35
22703,642
22704,923
22705,944
22706,261
22707,547
22708,549
22709,248
22710,696
22711,942
22712,153
22713,126
22714,522
22715,381
22716,439
22717,780
22718,733
22719,582
22720,561
22721,83
22722,628
22723,678
22724,803
22725,888
22726,548
22727,601
22728,734
22729,803
22730,83
22731,536
22732,656
22733,755
22734,967
22735,690
22736,789
22737,642
22738,949
22739,774
22740,578
22741,190
22742,551
22743,531
22744,817
22745,147
22746,824
22747,767
22748,188
22749,780
22750,577
22751,306
22752,226
22753,380
22754,833
22755,42
22756,445
22757,756
22758,405
22759,644
22760,583
22761,163
22762,803
22763,549
22764,490
22765,83
22766,784
22767,768
22768,241
22769,934
22770,917
22771,792
22772,355
22773,536
22774,690
22775,680
22776,677
22777,88
22778,591
22779,715
22780,966
22781,871
22782,443
22783,225
22784,766
22785,468
22786,679
22787,694
22788,244
22789,756
22790,591
22791,790
22792,381
22793,420
22794,715
22795,20
22796,237
22797,217
22798,234
22799,901
22800,360
22801,678
22802,833
22803,632
22804,381
22805,920
22806,429
22807,756
22808,987
22809,544
22810,584
22811,461
22812,763
22813,304
22814,780
22815,879
22816,170
22817,302
22818,421
22819,756
22820,628
22821,715
22822,867
22823,302
22824,409
22825,514
22826,293
22827,42
22828,749
22829,895
22830,468
22831,909
22832,269
22833,681
22834,853
22835,232
22836,600
22837,602
22838,853
22839,996
22840,297
22841,785
22842,874
22843,675
22844,804
22845,405
22846,142
22847,863
22848,816
22849,330
22850,949
22851,180
22852,232
22853,437
22854,581
22855,515
22856,681
22857,421
22858,456
22859,816
22860,554
22861,339
22862,966
22863,270
22864,504
22865,325
22866,393
22867,453
22868,738
22869,992
22870,612
22871,300
22872,898
22873,879
22874,873
22875,835
22876,355
22877,765
22878,515
22879,814
22880,690
22881,319
22882,546
22883,867
22884,633
22885,667
22886,456
22887,756
22888,224
22889,867
22890,439
22891,690
22892,756
22893,83
22894,578
22895,729
22896,765
22897,832
22898,756
22899,781
22900,816
22901,602
22902,413
22903,832
22904,566
22905,549
22906,997
22907,651
22908,608
22909,60
22910,867
22911,200
22912,651
22913,577
22914,925
22915,833
22916,917
22917,613
22918,376
22919,755
22920,984
22921,232
22922,769
22923,27
22924,755
22925,627
22926,80
22927,692
22928,558
22929,236
22930,659
22931,443
22932,501
22933,695
22934,763
22935,421
22936,268
22937,164
22938,447
22939,715
22940,510
22941,892
22942,629
22943,980
22944,879
22945,935
22946,318
22947,488
22948,898
22949,832
22950,220
22951,849
22952,827
22953,439
22954,402
22955,308
22956,948
22957,359
22958,987
22959,769
22960,239
22961,329
22962,421
22963,519
22964,690
22965,834
22966,788
22967,405
22968,879
22969,903
22970,756
22971,343
22972,468
22973,688
22974,766
22975,508
22976,319
22977,548
22978,547
22979,355
22980,870
22981,803
22982,685
22983,12
22984,526
22985,725
22986,226
22987,370
22988,816
22989,903
22990,554
22991,616
22992,997
22993,809
22994,369
22995,832
22996,35
22997,628
22998,578
22999,659
23000,948
23001,204
23002,629
23003,523
23004,945
23005,983
23006,27
23007,823
23008,701
23009,581
23010,330
23011,879
23012,335
23013,793
23014,988
23015,88
23016,181
23017,324
23018,917
23019,756
23020,816
23021,899
23022,765
23023,513
23024,755
23025,889
23026,93
23027,806
23028,763
23029,967
23030,632
23031,959
23032,624
23033,581
23034,577
23035,774
23036,868
23037,362
23038,387
23039,702
23040,592
23041,79
23042,578
23043,318
23044,833
23045,581
23046,228
23047,602
23048,334
23049,349
23050,548
23051,912
23052,383
23053,114
23054,190
23055,192
23056,839
23057,991
23058,952
23059,612
23060,118
23061,983
23062,32
23063,556
23064,175
23065,656
23066,903
23067,941
23068,253
23069,23
23070,949
23071,656
23072,681
23073,446
23074,803
23075,895
23076,34
23077,566
23078,783
23079,397
23080,747
23081,616
23082,548
23083,1
23084,501
23085,558
23086,659
23087,780
23088,35
23089,23
23090,585
23091,736
23092,578
23093,642
23094,690
23095,917
23096,440
23097,612
23098,774
23099,724
23100,232
23101,83
23102,820
23103,755
23104,135
23105,524
23106,656
23107,234
23108,814
23109,958
23110,660
23111,237
23112,547
23113,577
23114,397
23115,311
23116,716
23117,592
23118,874
23119,891
23120,972
23121,93
23122,437
23123,501
23124,791
23125,791
23126,120
23127,990
23128,753
23129,948
23130,702
23131,118
23132,381
23133,126
23134,618
23135,984
23136,632
23137,637
23138,413
23139,200
23140,380
23141,302
23142,232
23143,73
23144,173
23145,642
23146,702
23147,678
23148,226
23149,816
23150,756
23151,10
23152,145
23153,676
23154,903
23155,217
23156,777
23157,478
23158,670
23159,792
23160,794
23161,696
23162,853
23163,755
23164,297
23165,14
23166,725
23167,842
23168,903
23169,792
23170,858
23171,879
23172,397
23173,903
23174,632
23175,601
23176,826
23177,316
23178,905
23179,180
23180,603
23181,659
23182,725
23183,944
23184,874
23185,952
23186,776
23187,678
23188,918
23189,995
23190,680
23191,884
23192,879
23193,642
23194,858
23195,733
23196,950
23197,780
23198,756
23199,259
23200,601
23201,765
23202,632
23203,536
23204,638
23205,834
23206,774
23207,428
23208,725
23209,217
23210,513
23211,523
23212,851
23213,622
23214,27
23215,659
23216,620
23217,425
23218,405
23219,984
23220,1
23221,446
23222,832
23223,917
23224,983
23225,922
23226,273
23227,21
23228,573
23229,774
23230,531
23231,879
23232,903
23233,725
23234,232
23235,756
23236,903
23237,709
23238,879
23239,450
23240,585
23241,549
23242,695
23243,591
23244,770
23245,586
23246,180
23247,784
23248,820
23249,766
23250,309
23251,651
23252,994
23253,548
23254,735
23255,83
23256,572
23257,124
23258,799
23259,362
23260,816
23261,413
23262,642
23263,792
23264,358
23265,883
23266,34
23267,35
23268,522
23269,756
23270,715
23271,863
23272,361
23273,832
23274,632
23275,622
23276,756
23277,581
23278,337
23279,983
23280,591
23281,853
23282,83
23283,232
23284,858
23285,335
23286,605
23287,656
23288,803
23289,451
23290,912
23291,409
23292,984
23293,646
23294,840
23295,529
23296,600
23297,756
23298,480
23299,685
23300,22
23301,892
23302,490
23303,397
23304,58
23305,581
23306,411
23307,102
23308,648
23309,750
23310,204
23311,217
23312,792
23313,172
23314,638
23315,879
23316,858
23317,729
23318,839
23319,561
23320,343
23321,756
23322,745
23323,603
23324,330
23325,302
23326,960
23327,686
23328,195
23329,409
23330,967
23331,421
23332,935
23333,120
23334,546
23335,549
23336,613
23337,139
23338,488
23339,190
23340,821
23341,539
23342,767
23343,816
23344,742
23345,351
23346,330
23347,228
23348,972
23349,425
23350,745
23351,867
23352,195
23353,409
23354,949
23355,420
23356,788
23357,949
23358,763
23359,543
23360,763
23361,792
23362,843
23363,879
23364,749
23365,330
23366,547
23367,771
23368,391
23369,267
23370,690
23371,35
23372,680
23373,551
23374,129
23375,552
23376,409
23377,496
23378,870
23379,789
23380,821
23381,917
23382,525
23383,360
23384,523
23385,85
23386,474
23387,248
23388,548
23389,578
23390,577
23391,212
23392,195
23393,573
23394,8
23395,770
23396,788
23397,83
23398,803
23399,578
23400,330
23401,546
23402,593
23403,978
23404,890
23405,341
23406,752
23407,948
23408,52
23409,903
23410,571
23411,761
23412,510
23413,519
23414,913
23415,624
23416,443
23417,794
23418,987
23419,814
23420,554
23421,912
23422,873
23423,118
23424,984
23425,62
23426,391
23427,948
23428,816
23429,34
23430,656
23431,232
23432,629
23433,943
23434,756
23435,980
23436,794
23437,511
23438,755
23439,940
23440,765
23441,330
23442,867
23443,586
23444,397
23445,923
23446,91
23447,798
23448,769
23449,601
23450,848
23451,832
23452,917
23453,903
23454,392
23455,901
23456,232
23457,756
23458,988
23459,967
23460,791
23461,879
23462,730
23463,409
23464,698
23465,779
23466,777
23467,642
23468,712
23469,601
23470,468
23471,857
23472,107
23473,874
23474,978
23475,830
23476,874
23477,732
23478,733
23479,651
23480,468
23481,678
23482,832
23483,756
23484,625
23485,549
23486,707
23487,832
23488,352
23489,688
23490,578
23491,852
23492,834
23493,35
23494,659
23495,986
23496,798
23497,51
23498,637
23499,777
23500,475
23501,903
23502,978
23503,716
23504,226
23505,603
23506,519
23507,549
23508,525
23509,729
23510,986
23511,975
23512,549
23513,293
23514,605
23515,999
23516,237
23517,677
23518,581
23519,602
23520,690
23521,226
23522,830
23523,943
23524,903
23525,578
23526,756
23527,232
23528,316
23529,355
23530,750
23531,867
23532,901
23533,803
23534,584
23535,571
23536,585
23537,718
23538,27
23539,923
23540,190
23541,949
23542,555
23543,11
23544,523
23545,656
23546,331
23547,780
23548,715
23549,76
23550,624
23551,547
23552,556
23553,126
23554,879
23555,584
23556,616
23557,789
23558,785
23559,752
23560,409
23561,712
23562,632
23563,232
23564,529
23565,702
23566,34
23567,827
23568,228
23569,546
23570,468
23571,656
23572,832
23573,443
23574,554
23575,125
23576,354
23577,788
23578,756
23579,668
23580,692
23581,402
23582,116
23583,966
23584,466
23585,232
23586,948
23587,841
23588,93
23589,532
23590,642
23591,622
23592,497
23593,584
23594,840
23595,568
23596,355
23597,234
23598,949
23599,380
23600,755
23601,514
23602,497
23603,261
23604,626
23605,34
23606,944
23607,769
23608,913
23609,799
23610,443
23611,774
23612,468
23613,464
23614,745
23615,287
23616,578
23617,832
23618,642
23619,972
23620,639
23621,195
23622,656
23623,859
23624,803
23625,734
23626,93
23627,725
23628,903
23629,210
23630,763
23631,765
23632,890
23633,77
23634,397
23635,605
23636,863
23637,498
23638,234
23639,996
23640,575
23641,688
23642,232
23643,420
23644,289
23645,581
23646,732
23647,605
23648,73
23649,35
23650,783
23651,903
23652,903
23653,678
23654,359
23655,922
23656,755
23657,984
23658,963
23659,583
23660,766
23661,581
23662,761
23663,761
23664,355
23665,217
23666,816
23667,756
23668,130
23669,578
23670,690
23671,788
23672,903
23673,651
23674,816
23675,346
23676,912
23677,122
23678,891
23679,716
23680,792
23681,155
23682,443
23683,224
23684,305
23685,122
23686,708
23687,229
23688,783
23689,745
23690,228
23691,206
23692,523
23693,232
23694,274
23695,510
23696,240
23697,580
23698,603
23699,646
23700,402
23701,381
23702,604
23703,604
23704,543
23705,752
23706,858
23707,214
23708,771
23709,984
23710,519
23711,949
23712,925
23713,520
23714,314
23715,654
23716,34
23717,381
23718,638
23719,656
23720,445
23721,27
23722,525
23723,946
23724,35
23725,226
23726,513
23727,305
23728,641
23729,784
23730,811
23731,397
23732,443
23733,949
23734,651
23735,547
23736,774
23737,961
23738,331
23739,888
23740,232
23741,691
23742,791
23743,756
23744,409
23745,803
23746,816
23747,949
23748,259
23749,480
23750,928
23751,232
23752,380
23753,522
23754,231
23755,608
23756,794
23757,820
23758,494
23759,659
23760,308
23761,961
23762,549
23763,769
23764,904
23765,870
23766,193
23767,680
23768,576
23769,126
23770,676
23771,353
23772,810
23773,789
23774,154
23775,508
23776,912
23777,659
23778,834
23779,79
23780,879
23781,807
23782,693
23783,480
23784,405
23785,829
23786,604
23787,468
23788,900
23789,917
23790,405
23791,642
23792,628
23793,840
23794,903
23795,733
23796,811
23797,870
23798,178
23799,526
23800,902
23801,725
23802,490
23803,892
23804,190
23805,330
23806,86
23807,867
23808,35
23809,175
23810,455
23811,905
23812,685
23813,405
23814,698
23815,200
23816,443
23817,371
23818,193
23819,339
23820,780
23821,696
23822,904
23823,391
23824,747
23825,994
23826,610
23827,549
23828,725
23829,790
23830,622
23831,970
23832,206
23833,443
23834,952
23835,391
23836,397
23837,573
23838,380
23839,917
23840,622
23841,756
23842,690
23843,591
23844,701
23845,633
23846,849
23847,840
23848,24
23849,766
23850,820
23851,287
23852,816
23853,949
23854,556
23855,456
23856,96
23857,804
23858,285
23859,747
23860,248
23861,870
23862,605
23863,11
23864,781
23865,524
23866,475
23867,997
23868,35
23869,333
23870,561
23871,351
23872,994
23873,642
23874,443
23875,217
23876,42
23877,755
23878,584
23879,120
23880,684
23881,803
23882,403
23883,742
23884,772
23885,311
23886,851
23887,327
23888,763
23889,632
23890,984
23891,261
23892,367
23893,102
23894,344
23895,686
23896,969
23897,443
23898,275
23899,783
23900,578
23901,522
23902,638
23903,949
23904,638
23905,725
23906,475
23907,999
23908,925
23909,858
23910,894
23911,420
23912,755
23913,587
23914,777
23915,799
23916,903
23917,10
23918,581
23919,690
23920,42
23921,937
23922,765
23923,791
23924,567
23925,756
23926,784
23927,606
23928,972
23929,241
23930,967
23931,195
23932,455
23933,604
23934,898
23935,6
23936,880
23937,632
23938,235
23939,874
23940,546
23941,802
23942,798
23943,904
23944,803
23945,584
23946,46
23947,302
23948,624
23949,901
23950,71
23951,136
23952,999
23953,656
23954,131
23955,781
23956,73
23957,678
23958,372
23959,355
23960,584
23961,555
23962,537
23963,587
23964,302
23965,794
23966,814
23967,102
23968,870
23969,528
23970,371
23971,241
23972,546
23973,639
23974,555
23975,794
23976,684
23977,544
23978,548
23979,914
23980,40
23981,879
23982,800
23983,413
23984,870
23985,232
23986,651
23987,554
23988,833
23989,666
23990,944
23991,504
23992,532
23993,35
23994,917
23995,248
23996,972
23997,46
23998,16
23999,997
24000,903
24001,755
24002,551
24003,765
24004,678
24005,733
24006,263
24007,475
24008,490
24009,605
24010,770
24011,972
24012,387
24013,314
24014,671
24015,331
24016,903
24017,803
24018,765
24019,569
24020,501
24021,591
24022,577
24023,821
24024,26
24025,734
24026,20
24027,504
24028,437
24029,870
24030,125
24031,917
24032,783
24033,693
24034,391
24035,811
24036,796
24037,889
24038,659
24039,362
24040,497
24041,380
24042,968
24043,756
24044,554
24045,949
24046,270
24047,83
24048,584
24049,300
24050,494
24051,700
24052,647
24053,261
24054,657
24055,870
24056,319
24057,175
24058,757
24059,928
24060,631
24061,212
24062,593
24063,409
24064,776
24065,797
24066,566
24067,357
24068,941
24069,549
24070,803
24071,270
24072,663
24073,314
24074,698
24075,553
24076,804
24077,521
24078,952
24079,943
24080,841
24081,354
24082,879
24083,690
24084,988
24085,52
24086,803
24087,659
24088,830
24089,987
24090,796
24091,774
24092,619
24093,628
24094,71
24095,642
24096,798
24097,267
24098,107
24099,330
24100,731
24101,490
24102,792
24103,184
24104,732
24105,780
24106,562
24107,832
24108,755
24109,639
24110,816
24111,291
24112,747
24113,990
24114,879
24115,731
24116,344
24117,917
24118,358
24119,199
24120,804
24121,632
24122,628
24123,604
24124,976
24125,54
24126,687
24127,681
24128,556
24129,774
24130,548
24131,218
24132,221
24133,903
24134,3
24135,354
24136,330
24137,573
24138,233
24139,581
